"","VAR1","VAR2"
"1066",0.68147,0.20752
"1067",0.342391,0.615156
"1068",0.105829,0.467067
"1069",0.584093,0.209198
"1070",0.476349,0.71133
"1071",0.476349,0.71133
"1072",0.480594,0.101398
"1073",0.480594,0.101398
"1074",0.311313,0.440514
"1075",0.414177,0.79112
"1076",0.40115,0.908572
"1077",0.717506,0.778964
"1078",0.229341,0.668831
"1079",0.229341,0.668831
"1080",0.137812,0.727156
"1081",0.755393,0.727422
"1082",0.755393,0.727422
"1083",0.881965,0.233565
"1084",0.434662,0.222103
"1085",0.320167,0.68785
"1086",0.229341,0.668831
"1087",0.584093,0.209198
"1088",0.736538,0.300506
"1089",0.717506,0.778964
"1090",0.80956,0.176407
"1091",0.811365,0.537798
"1092",0.154186,0.387331
"1093",0.659166,0.410382
"1094",0.717506,0.778964
"1095",0.450753,0.758251
"1096",0.390054,0.49515
"1097",0.414177,0.79112
"1098",0.80956,0.176407
"1099",0.434662,0.222103
"1100",0.311313,0.440514
"1101",0.203066,0.788763
"1102",0.427769,0.856913
"1103",0.560009,0.37781
"1104",0.450432,0.499344
"1105",0.718508,0.624848
"1106",0.578316,0.77559
"1107",0.698998,0.718887
"1108",0.551933,0.630105
"1109",0.529527,0.489773
"1110",0.274764,0.130461
"1111",0.718508,0.624848
"1112",0.654198,0.44618
"1113",0.0959974,0.0977378
"1114",0.186981,0.348007
"1115",0.698998,0.718887
"1116",0.105829,0.467067
"1117",0.651405,0.139319
"1118",0.891905,0.589287
"1119",0.390054,0.49515
"1120",0.5071,0.185832
"1121",0.279748,0.234417
"1122",0.252805,0.789089
"1123",0.252805,0.789089
"1124",0.551933,0.630105
"1125",0.2856,0.613865
"1126",0.320167,0.68785
"1127",0.476349,0.71133
"1128",0.127847,0.542534
"1129",0.450753,0.758251
"1130",0.0911095,0.227116
"1131",0.343255,0.706885
"1132",0.698998,0.718887
"1133",0.884712,0.12311
"1134",0.823877,0.164456
"1135",0.5071,0.185832
"1136",0.750976,0.270966
"1137",0.252805,0.789089
"1138",0.127847,0.542534
"1139",0.659166,0.410382
"1140",0.414177,0.79112
"1141",0.390054,0.49515
"1142",0.450753,0.758251
"1143",0.651405,0.139319
"1144",0.651405,0.139319
"1145",0.252821,0.388922
"1146",0.822807,0.631499
"1147",0.698771,0.537618
"1148",0.282134,0.504011
"1149",0.758223,0.42955
"1150",0.80956,0.176407
"1151",0.159192,0.827396
"1152",0.750976,0.270966
"1153",0.105829,0.467067
"1154",0.414177,0.79112
"1155",0.558577,0.278676
"1156",0.139566,0.865449
"1157",0.274764,0.130461
"1158",0.229341,0.668831
"1159",0.242101,0.286376
"1160",0.770047,0.839973
"1161",0.712904,0.899016
"1162",0.881965,0.233565
"1163",0.105829,0.467067
"1164",0.607317,0.595503
"1165",0.707732,0.13217
"1166",0.567348,0.836923
"1167",0.252805,0.789089
"1168",0.385395,0.344133
"1169",0.619243,0.561106
"1170",0.207051,0.546214
"1171",0.427769,0.856913
"1172",0.811365,0.537798
"1173",0.893461,0.840645
"1174",0.536057,0.537338
"1175",0.887307,0.445544
"1176",0.698998,0.718887
"1177",0.898515,0.751825
"1178",0.822807,0.631499
"1179",0.659166,0.410382
"1180",0.760153,0.781919
"1181",0.159192,0.827396
"1182",0.375321,0.508506
"1183",0.736538,0.300506
"1184",0.105829,0.467067
"1185",0.811365,0.537798
"1186",0.736538,0.300506
"1187",0.587267,0.69286
"1188",0.126168,0.605633
"1189",0.823877,0.164456
"1190",0.560009,0.37781
"1191",0.893461,0.840645
"1192",0.858906,0.284834
"1193",0.551933,0.630105
"1194",0.450432,0.499344
"1195",0.718508,0.624848
"1196",0.207051,0.546214
"1197",0.855563,0.412249
"1198",0.893461,0.840645
"1199",0.342391,0.615156
"1200",0.242101,0.286376
"1201",0.847902,0.731103
"1202",0.870371,0.577144
"1203",0.244032,0.847259
"1204",0.550006,0.154787
"1205",0.558577,0.278676
"1206",0.252821,0.388922
"1207",0.385395,0.344133
"1208",0.536057,0.537338
"1209",0.47017,0.595859
"1210",0.587267,0.69286
"1211",0.244032,0.847259
"1212",0.252805,0.789089
"1213",0.529527,0.489773
"1214",0.185049,0.42377
"1215",0.550006,0.154787
"1216",0.343255,0.706885
"1217",0.887307,0.445544
"1218",0.342391,0.615156
"1219",0.137812,0.727156
"1220",0.736538,0.300506
"1221",0.186981,0.348007
"1222",0.847902,0.731103
"1223",0.105829,0.467067
"1224",0.252805,0.789089
"1225",0.47017,0.595859
"1226",0.811365,0.537798
"1227",0.489687,0.250396
"1228",0.480594,0.101398
"1229",0.203066,0.788763
"1230",0.642733,0.762757
"1231",0.203066,0.788763
"1232",0.282134,0.504011
"1233",0.822807,0.631499
"1234",0.355242,0.132961
"1235",0.139566,0.865449
"1236",0.609507,0.299301
"1237",0.855563,0.412249
"1238",0.619243,0.561106
"1239",0.185049,0.42377
"1240",0.127847,0.542534
"1241",0.320167,0.68785
"1242",0.891905,0.589287
"1243",0.203066,0.788763
"1244",0.887307,0.445544
"1245",0.2856,0.613865
"1246",0.560009,0.37781
"1247",0.671584,0.357656
"1248",0.450753,0.758251
"1249",0.40115,0.908572
"1250",0.229341,0.668831
"1251",0.760153,0.781919
"1252",0.355242,0.132961
"1253",0.199533,0.131371
"1254",0.199533,0.131371
"1255",0.551933,0.630105
"1256",0.250407,0.282786
"1257",0.801071,0.380642
"1258",0.898515,0.751825
"1259",0.690928,0.431681
"1260",0.205728,0.208984
"1261",0.887307,0.445544
"1262",0.2856,0.613865
"1263",0.139566,0.865449
"1264",0.139566,0.865449
"1265",0.427769,0.856913
"1266",0.098999,0.26302
"1267",0.587267,0.69286
"1268",0.450717,0.347379
"1269",0.244032,0.847259
"1270",0.414177,0.79112
"1271",0.718508,0.624848
"1272",0.343255,0.706885
"1273",0.450717,0.347379
"1274",0.417211,0.573795
"1275",0.5071,0.185832
"1276",0.242101,0.286376
"1277",0.891905,0.589287
"1278",0.718508,0.624848
"1279",0.707732,0.13217
"1280",0.558577,0.278676
"1281",0.342391,0.615156
"1282",0.642733,0.762757
"1283",0.884712,0.12311
"1284",0.380664,0.196563
"1285",0.760153,0.781919
"1286",0.390054,0.49515
"1287",0.159192,0.827396
"1288",0.205728,0.208984
"1289",0.578316,0.77559
"1290",0.306389,0.885537
"1291",0.476349,0.71133
"1292",0.355242,0.132961
"1293",0.154186,0.387331
"1294",0.427769,0.856913
"1295",0.279748,0.234417
"1296",0.5071,0.185832
"1297",0.801071,0.380642
"1298",0.651405,0.139319
"1299",0.414177,0.79112
"1300",0.824058,0.968909
"1301",0.607317,0.595503
"1302",0.884712,0.12311
"1303",0.2856,0.613865
"1304",0.770047,0.839973
"1305",0.891905,0.589287
"1306",0.698771,0.537618
"1307",0.320167,0.68785
"1308",0.567348,0.836923
"1309",0.755393,0.727422
"1310",0.642733,0.762757
"1311",0.607317,0.595503
"1312",0.369793,0.311215
"1313",0.584093,0.209198
"1314",0.154186,0.387331
"1315",0.185049,0.42377
"1316",0.718508,0.624848
"1317",0.311313,0.440514
"1318",0.619243,0.561106
"1319",0.596334,0.851051
"1320",0.760153,0.781919
"1321",0.252821,0.388922
"1322",0.244032,0.847259
"1323",0.558577,0.278676
"1324",0.529527,0.489773
"1325",0.450717,0.347379
"1326",0.536057,0.537338
"1327",0.80956,0.176407
"1328",0.551933,0.630105
"1329",0.139566,0.865449
"1330",0.551933,0.630105
"1331",0.126168,0.605633
"1332",0.098999,0.26302
"1333",0.385395,0.344133
"1334",0.450432,0.499344
"1335",0.137812,0.727156
"1336",0.560009,0.37781
"1337",0.252805,0.789089
"1338",0.881965,0.233565
"1339",0.385395,0.344133
"1340",0.342391,0.615156
"1341",0.489687,0.250396
"1342",0.489687,0.250396
"1343",0.355242,0.132961
"1344",0.887307,0.445544
"1345",0.450717,0.347379
"1346",0.369793,0.311215
"1347",0.40115,0.908572
"1348",0.884712,0.12311
"1349",0.642733,0.762757
"1350",0.822807,0.631499
"1351",0.736538,0.300506
"1352",0.355242,0.132961
"1353",0.563885,0.739051
"1354",0.550006,0.154787
"1355",0.343255,0.706885
"1356",0.414177,0.79112
"1357",0.760153,0.781919
"1358",0.898515,0.751825
"1359",0.68147,0.20752
"1360",0.252805,0.789089
"1361",0.642733,0.762757
"1362",0.205728,0.208984
"1363",0.220078,0.625845
"1364",0.891905,0.589287
"1365",0.137812,0.727156
"1366",0.855563,0.412249
"1367",0.274764,0.130461
"1368",0.185049,0.42377
"1369",0.584093,0.209198
"1370",0.205728,0.208984
"1371",0.427769,0.856913
"1372",0.690928,0.431681
"1373",0.755393,0.727422
"1374",0.891905,0.589287
"1375",0.450717,0.347379
"1376",0.607317,0.595503
"1377",0.414177,0.79112
"1378",0.536057,0.537338
"1379",0.380664,0.196563
"1380",0.375321,0.508506
"1381",0.0330114,0.121494
"1382",0.306389,0.885537
"1383",0.750976,0.270966
"1384",0.40115,0.908572
"1385",0.893461,0.840645
"1386",0.199533,0.131371
"1387",0.847902,0.731103
"1388",0.563885,0.739051
"1389",0.642733,0.762757
"1390",0.881965,0.233565
"1391",0.205728,0.208984
"1392",0.480594,0.101398
"1393",0.414177,0.79112
"1394",0.755393,0.727422
"1395",0.450432,0.499344
"1396",0.823877,0.164456
"1397",0.159192,0.827396
"1398",0.651405,0.139319
"1399",0.414177,0.79112
"1400",0.707732,0.13217
"1401",0.619243,0.561106
"1402",0.529527,0.489773
"1403",0.450717,0.347379
"1404",0.898515,0.751825
"1405",0.205728,0.208984
"1406",0.380664,0.196563
"1407",0.736538,0.300506
"1408",0.607317,0.595503
"1409",0.40115,0.908572
"1410",0.671584,0.357656
"1411",0.098999,0.26302
"1412",0.385395,0.344133
"1413",0.68147,0.20752
"1414",0.578316,0.77559
"1415",0.578316,0.77559
"1416",0.659166,0.410382
"1417",0.47017,0.595859
"1418",0.199533,0.131371
"1419",0.698998,0.718887
"1420",0.651405,0.139319
"1421",0.770047,0.839973
"1422",0.369793,0.311215
"1423",0.126168,0.605633
"1424",0.893461,0.840645
"1425",0.434662,0.222103
"1426",0.822807,0.631499
"1427",0.760153,0.781919
"1428",0.760153,0.781919
"1429",0.480594,0.101398
"1430",0.736538,0.300506
"1431",0.690928,0.431681
"1432",0.434662,0.222103
"1433",0.560009,0.37781
"1434",0.220078,0.625845
"1435",0.242101,0.286376
"1436",0.0911095,0.227116
"1437",0.68147,0.20752
"1438",0.252805,0.789089
"1439",0.80956,0.176407
"1440",0.186981,0.348007
"1441",0.870371,0.577144
"1442",0.47017,0.595859
"1443",0.698771,0.537618
"1444",0.427769,0.856913
"1445",0.760153,0.781919
"1446",0.698998,0.718887
"1447",0.651405,0.139319
"1448",0.891905,0.589287
"1449",0.609507,0.299301
"1450",0.417211,0.573795
"1451",0.355242,0.132961
"1452",0.127847,0.542534
"1453",0.244032,0.847259
"1454",0.717506,0.778964
"1455",0.40115,0.908572
"1456",0.250407,0.282786
"1457",0.250407,0.282786
"1458",0.40115,0.908572
"1459",0.414177,0.79112
"1460",0.159192,0.827396
"1461",0.390054,0.49515
"1462",0.929875,0.640806
"1463",0.0911095,0.227116
"1464",0.870371,0.577144
"1465",0.563885,0.739051
"1466",0.855563,0.412249
"1467",0.2856,0.613865
"1468",0.229341,0.668831
"1469",0.244032,0.847259
"1470",0.758223,0.42955
"1471",0.480594,0.101398
"1472",0.855563,0.412249
"1473",0.203066,0.788763
"1474",0.414177,0.79112
"1475",0.159192,0.827396
"1476",0.311313,0.440514
"1477",0.385395,0.344133
"1478",0.380664,0.196563
"1479",0.205728,0.208984
"1480",0.712904,0.899016
"1481",0.320167,0.68785
"1482",0.489687,0.250396
"1483",0.369793,0.311215
"1484",0.718508,0.624848
"1485",0.596334,0.851051
"1486",0.450753,0.758251
"1487",0.609507,0.299301
"1488",0.811365,0.537798
"1489",0.229341,0.668831
"1490",0.536057,0.537338
"1491",0.567348,0.836923
"1492",0.567348,0.836923
"1493",0.870371,0.577144
"1494",0.870371,0.577144
"1495",0.244032,0.847259
"1496",0.127847,0.542534
"1497",0.282134,0.504011
"1498",0.250407,0.282786
"1499",0.712904,0.899016
"1500",0.450717,0.347379
"1501",0.489687,0.250396
"1502",0.342391,0.615156
"1503",0.320167,0.68785
"1504",0.717506,0.778964
"1505",0.858906,0.284834
"1506",0.80956,0.176407
"1507",0.450432,0.499344
"1508",0.0959974,0.0977378
"1509",0.698998,0.718887
"1510",0.587267,0.69286
"1511",0.5071,0.185832
"1512",0.207051,0.546214
"1513",0.823877,0.164456
"1514",0.242101,0.286376
"1515",0.551933,0.630105
"1516",0.718508,0.624848
"1517",0.550006,0.154787
"1518",0.126168,0.605633
"1519",0.355242,0.132961
"1520",0.242101,0.286376
"1521",0.47017,0.595859
"1522",0.898515,0.751825
"1523",0.274764,0.130461
"1524",0.476349,0.71133
"1525",0.252821,0.388922
"1526",0.551933,0.630105
"1527",0.098999,0.26302
"1528",0.884712,0.12311
"1529",0.893461,0.840645
"1530",0.717506,0.778964
"1531",0.205728,0.208984
"1532",0.0911095,0.227116
"1533",0.698998,0.718887
"1534",0.207051,0.546214
"1535",0.154186,0.387331
"1536",0.587267,0.69286
"1537",0.186981,0.348007
"1538",0.369793,0.311215
"1539",0.891905,0.589287
"1540",0.823877,0.164456
"1541",0.154186,0.387331
"1542",0.891905,0.589287
"1543",0.390054,0.49515
"1544",0.489687,0.250396
"1545",0.659166,0.410382
"1546",0.607317,0.595503
"1547",0.642733,0.762757
"1548",0.847902,0.731103
"1549",0.870371,0.577144
"1550",0.279748,0.234417
"1551",0.898515,0.751825
"1552",0.343255,0.706885
"1553",0.252821,0.388922
"1554",0.320167,0.68785
"1555",0.718508,0.624848
"1556",0.417211,0.573795
"1557",0.186981,0.348007
"1558",0.186981,0.348007
"1559",0.450753,0.758251
"1560",0.311313,0.440514
"1561",0.855563,0.412249
"1562",0.891905,0.589287
"1563",0.770047,0.839973
"1564",0.207051,0.546214
"1565",0.698771,0.537618
"1566",0.587267,0.69286
"1567",0.770047,0.839973
"1568",0.159192,0.827396
"1569",0.750976,0.270966
"1570",0.105829,0.467067
"1571",0.105829,0.467067
"1572",0.105829,0.467067
"1573",0.887307,0.445544
"1574",0.651405,0.139319
"1575",0.651405,0.139319
"1576",0.898515,0.751825
"1577",0.390054,0.49515
"1578",0.584093,0.209198
"1579",0.5071,0.185832
"1580",0.098999,0.26302
"1581",0.311313,0.440514
"1582",0.355242,0.132961
"1583",0.320167,0.68785
"1584",0.870371,0.577144
"1585",0.250407,0.282786
"1586",0.434662,0.222103
"1587",0.596334,0.851051
"1588",0.207051,0.546214
"1589",0.343255,0.706885
"1590",0.651405,0.139319
"1591",0.671584,0.357656
"1592",0.185049,0.42377
"1593",0.390054,0.49515
"1594",0.450753,0.758251
"1595",0.450753,0.758251
"1596",0.881965,0.233565
"1597",0.847902,0.731103
"1598",0.159192,0.827396
"1599",0.139566,0.865449
"1600",0.427769,0.856913
"1601",0.450753,0.758251
"1602",0.770047,0.839973
"1603",0.822807,0.631499
"1604",0.203066,0.788763
"1605",0.385395,0.344133
"1606",0.207051,0.546214
"1607",0.311313,0.440514
"1608",0.252821,0.388922
"1609",0.282134,0.504011
"1610",0.755393,0.727422
"1611",0.811365,0.537798
"1612",0.427769,0.856913
"1613",0.609507,0.299301
"1614",0.587267,0.69286
"1615",0.205728,0.208984
"1616",0.417211,0.573795
"1617",0.596334,0.851051
"1618",0.823877,0.164456
"1619",0.279748,0.234417
"1620",0.887307,0.445544
"1621",0.770047,0.839973
"1622",0.375321,0.508506
"1623",0.654198,0.44618
"1624",0.0959974,0.0977378
"1625",0.68147,0.20752
"1626",0.127847,0.542534
"1627",0.718508,0.624848
"1628",0.659166,0.410382
"1629",0.311313,0.440514
"1630",0.567348,0.836923
"1631",0.250407,0.282786
"1632",0.68147,0.20752
"1633",0.823877,0.164456
"1634",0.154186,0.387331
"1635",0.390054,0.49515
"1636",0.698998,0.718887
"1637",0.279748,0.234417
"1638",0.279748,0.234417
"1639",0.252805,0.789089
"1640",0.5071,0.185832
"1641",0.750976,0.270966
"1642",0.651405,0.139319
"1643",0.242101,0.286376
"1644",0.385395,0.344133
"1645",0.417211,0.573795
"1646",0.811365,0.537798
"1647",0.736538,0.300506
"1648",0.563885,0.739051
"1649",0.242101,0.286376
"1650",0.536057,0.537338
"1651",0.105829,0.467067
"1652",0.855563,0.412249
"1653",0.185049,0.42377
"1654",0.355242,0.132961
"1655",0.898515,0.751825
"1656",0.417211,0.573795
"1657",0.252821,0.388922
"1658",0.707732,0.13217
"1659",0.5071,0.185832
"1660",0.105829,0.467067
"1661",0.755393,0.727422
"1662",0.417211,0.573795
"1663",0.343255,0.706885
"1664",0.274764,0.130461
"1665",0.414177,0.79112
"1666",0.252821,0.388922
"1667",0.893461,0.840645
"1668",0.414177,0.79112
"1669",0.220078,0.625845
"1670",0.127847,0.542534
"1671",0.80956,0.176407
"1672",0.186981,0.348007
"1673",0.698998,0.718887
"1674",0.417211,0.573795
"1675",0.417211,0.573795
"1676",0.584093,0.209198
"1677",0.563885,0.739051
"1678",0.822807,0.631499
"1679",0.609507,0.299301
"1680",0.560009,0.37781
"1681",0.587267,0.69286
"1682",0.098999,0.26302
"1683",0.476349,0.71133
"1684",0.578316,0.77559
"1685",0.659166,0.410382
"1686",0.587267,0.69286
"1687",0.137812,0.727156
"1688",0.279748,0.234417
"1689",0.306389,0.885537
"1690",0.40115,0.908572
"1691",0.717506,0.778964
"1692",0.203066,0.788763
"1693",0.770047,0.839973
"1694",0.551933,0.630105
"1695",0.551933,0.630105
"1696",0.450432,0.499344
"1697",0.881965,0.233565
"1698",0.159192,0.827396
"1699",0.887307,0.445544
"1700",0.898515,0.751825
"1701",0.282134,0.504011
"1702",0.847902,0.731103
"1703",0.414177,0.79112
"1704",0.558577,0.278676
"1705",0.550006,0.154787
"1706",0.529527,0.489773
"1707",0.242101,0.286376
"1708",0.414177,0.79112
"1709",0.690928,0.431681
"1710",0.870371,0.577144
"1711",0.098999,0.26302
"1712",0.159192,0.827396
"1713",0.306389,0.885537
"1714",0.434662,0.222103
"1715",0.80956,0.176407
"1716",0.755393,0.727422
"1717",0.207051,0.546214
"1718",0.450753,0.758251
"1719",0.127847,0.542534
"1720",0.306389,0.885537
"1721",0.887307,0.445544
"1722",0.609507,0.299301
"1723",0.698998,0.718887
"1724",0.274764,0.130461
"1725",0.480594,0.101398
"1726",0.607317,0.595503
"1727",0.560009,0.37781
"1728",0.476349,0.71133
"1729",0.476349,0.71133
"1730",0.698771,0.537618
"1731",0.567348,0.836923
"1732",0.274764,0.130461
"1733",0.320167,0.68785
"1734",0.250407,0.282786
"1735",0.185049,0.42377
"1736",0.154186,0.387331
"1737",0.760153,0.781919
"1738",0.671584,0.357656
"1739",0.40115,0.908572
"1740",0.40115,0.908572
"1741",0.250407,0.282786
"1742",0.185049,0.42377
"1743",0.390054,0.49515
"1744",0.758223,0.42955
"1745",0.244032,0.847259
"1746",0.205728,0.208984
"1747",0.855563,0.412249
"1748",0.450753,0.758251
"1749",0.306389,0.885537
"1750",0.252805,0.789089
"1751",0.450717,0.347379
"1752",0.801071,0.380642
"1753",0.770047,0.839973
"1754",0.893461,0.840645
"1755",0.698998,0.718887
"1756",0.306389,0.885537
"1757",0.567348,0.836923
"1758",0.750976,0.270966
"1759",0.126168,0.605633
"1760",0.770047,0.839973
"1761",0.770047,0.839973
"1762",0.770047,0.839973
"1763",0.839205,0.935658
"1764",0.690928,0.431681
"1765",0.252821,0.388922
"1766",0.760153,0.781919
"1767",0.712904,0.899016
"1768",0.717506,0.778964
"1769",0.139566,0.865449
"1770",0.750976,0.270966
"1771",0.750976,0.270966
"1772",0.642733,0.762757
"1773",0.320167,0.68785
"1774",0.320167,0.68785
"1775",0.098999,0.26302
"1776",0.68147,0.20752
"1777",0.427769,0.856913
"1778",0.587267,0.69286
"1779",0.587267,0.69286
"1780",0.671584,0.357656
"1781",0.567348,0.836923
"1782",0.098999,0.26302
"1783",0.619243,0.561106
"1784",0.342391,0.615156
"1785",0.567348,0.836923
"1786",0.229341,0.668831
"1787",0.250407,0.282786
"1788",0.417211,0.573795
"1789",0.489687,0.250396
"1790",0.80956,0.176407
"1791",0.529527,0.489773
"1792",0.274764,0.130461
"1793",0.870371,0.577144
"1794",0.750976,0.270966
"1795",0.707732,0.13217
"1796",0.567348,0.836923
"1797",0.898515,0.751825
"1798",0.252821,0.388922
"1799",0.587267,0.69286
"1800",0.47017,0.595859
"1801",0.642733,0.762757
"1802",0.855563,0.412249
"1803",0.80956,0.176407
"1804",0.587267,0.69286
"1805",0.098999,0.26302
"1806",0.884712,0.12311
"1807",0.5071,0.185832
"1808",0.619243,0.561106
"1809",0.529527,0.489773
"1810",0.244032,0.847259
"1811",0.642733,0.762757
"1812",0.891905,0.589287
"1813",0.881965,0.233565
"1814",0.450432,0.499344
"1815",0.898515,0.751825
"1816",0.199533,0.131371
"1817",0.343255,0.706885
"1818",0.760153,0.781919
"1819",0.609507,0.299301
"1820",0.244032,0.847259
"1821",0.229341,0.668831
"1822",0.870371,0.577144
"1823",0.881965,0.233565
"1824",0.434662,0.222103
"1825",0.5071,0.185832
"1826",0.126168,0.605633
"1827",0.355242,0.132961
"1828",0.306389,0.885537
"1829",0.887307,0.445544
"1830",0.770047,0.839973
"1831",0.220078,0.625845
"1832",0.584093,0.209198
"1833",0.203066,0.788763
"1834",0.587267,0.69286
"1835",0.596334,0.851051
"1836",0.654198,0.44618
"1837",0.811365,0.537798
"1838",0.560009,0.37781
"1839",0.282134,0.504011
"1840",0.855563,0.412249
"1841",0.137812,0.727156
"1842",0.306389,0.885537
"1843",0.311313,0.440514
"1844",0.252805,0.789089
"1845",0.801071,0.380642
"1846",0.244032,0.847259
"1847",0.375321,0.508506
"1848",0.651405,0.139319
"1849",0.306389,0.885537
"1850",0.584093,0.209198
"1851",0.801071,0.380642
"1852",0.551933,0.630105
"1853",0.563885,0.739051
"1854",0.893461,0.840645
"1855",0.279748,0.234417
"1856",0.822807,0.631499
"1857",0.5071,0.185832
"1858",0.847902,0.731103
"1859",0.718508,0.624848
"1860",0.619243,0.561106
"1861",0.434662,0.222103
"1862",0.80956,0.176407
"1863",0.489687,0.250396
"1864",0.450753,0.758251
"1865",0.427769,0.856913
"1866",0.427769,0.856913
"1867",0.139566,0.865449
"1868",0.707732,0.13217
"1869",0.558577,0.278676
"1870",0.578316,0.77559
"1871",0.654198,0.44618
"1872",0.651405,0.139319
"1873",0.837662,0.076282
"1874",0.584093,0.209198
"1875",0.801071,0.380642
"1876",0.159192,0.827396
"1877",0.550006,0.154787
"1878",0.154186,0.387331
"1879",0.244032,0.847259
"1880",0.311313,0.440514
"1881",0.343255,0.706885
"1882",0.822807,0.631499
"1883",0.755393,0.727422
"1884",0.770047,0.839973
"1885",0.536057,0.537338
"1886",0.536057,0.537338
"1887",0.596334,0.851051
"1888",0.476349,0.71133
"1889",0.642733,0.762757
"1890",0.887307,0.445544
"1891",0.427769,0.856913
"1892",0.898515,0.751825
"1893",0.651405,0.139319
"1894",0.698771,0.537618
"1895",0.758223,0.42955
"1896",0.375321,0.508506
"1897",0.770047,0.839973
"1898",0.476349,0.71133
"1899",0.567348,0.836923
"1900",0.567348,0.836923
"1901",0.427769,0.856913
"1902",0.654198,0.44618
"1903",0.311313,0.440514
"1904",0.343255,0.706885
"1905",0.755393,0.727422
"1906",0.529527,0.489773
"1907",0.870371,0.577144
"1908",0.529527,0.489773
"1909",0.159192,0.827396
"1910",0.5071,0.185832
"1911",0.205728,0.208984
"1912",0.252805,0.789089
"1913",0.758223,0.42955
"1914",0.642733,0.762757
"1915",0.252805,0.789089
"1916",0.139566,0.865449
"1917",0.343255,0.706885
"1918",0.137812,0.727156
"1919",0.551933,0.630105
"1920",0.139566,0.865449
"1921",0.205728,0.208984
"1922",0.584093,0.209198
"1923",0.847902,0.731103
"1924",0.139566,0.865449
"1925",0.126168,0.605633
"1926",0.671584,0.357656
"1927",0.578316,0.77559
"1928",0.619243,0.561106
"1929",0.822807,0.631499
"1930",0.858906,0.284834
"1931",0.858906,0.284834
"1932",0.343255,0.706885
"1933",0.127847,0.542534
"1934",0.127847,0.542534
"1935",0.587267,0.69286
"1936",0.306389,0.885537
"1937",0.822807,0.631499
"1938",0.450717,0.347379
"1939",0.893461,0.840645
"1940",0.758223,0.42955
"1941",0.847902,0.731103
"1942",0.427769,0.856913
"1943",0.279748,0.234417
"1944",0.417211,0.573795
"1945",0.551933,0.630105
"1946",0.563885,0.739051
"1947",0.185049,0.42377
"1948",0.760153,0.781919
"1949",0.560009,0.37781
"1950",0.823877,0.164456
"1951",0.220078,0.625845
"1952",0.2856,0.613865
"1953",0.707732,0.13217
"1954",0.718508,0.624848
"1955",0.185049,0.42377
"1956",0.450717,0.347379
"1957",0.712904,0.899016
"1958",0.205728,0.208984
"1959",0.306389,0.885537
"1960",0.414177,0.79112
"1961",0.137812,0.727156
"1962",0.311313,0.440514
"1963",0.560009,0.37781
"1964",0.390054,0.49515
"1965",0.127847,0.542534
"1966",0.390054,0.49515
"1967",0.282134,0.504011
"1968",0.558577,0.278676
"1969",0.105829,0.467067
"1970",0.760153,0.781919
"1971",0.105829,0.467067
"1972",0.126168,0.605633
"1973",0.342391,0.615156
"1974",0.252821,0.388922
"1975",0.887307,0.445544
"1976",0.199533,0.131371
"1977",0.2856,0.613865
"1978",0.718508,0.624848
"1979",0.450717,0.347379
"1980",0.891905,0.589287
"1981",0.651405,0.139319
"1982",0.320167,0.68785
"1983",0.137812,0.727156
"1984",0.343255,0.706885
"1985",0.690928,0.431681
"1986",0.450717,0.347379
"1987",0.607317,0.595503
"1988",0.529527,0.489773
"1989",0.642733,0.762757
"1990",0.414177,0.79112
"1991",0.667585,0.0186993
"1992",0.40115,0.908572
"1993",0.199533,0.131371
"1994",0.750976,0.270966
"1995",0.893461,0.840645
"1996",0.893461,0.840645
"1997",0.434662,0.222103
"1998",0.760153,0.781919
"1999",0.186981,0.348007
"2000",0.355242,0.132961
"2001",0.203066,0.788763
"2002",0.320167,0.68785
"2003",0.229341,0.668831
"2004",0.127847,0.542534
"2005",0.320167,0.68785
"2006",0.320167,0.68785
"2007",0.550006,0.154787
"2008",0.220078,0.625845
"2009",0.898515,0.751825
"2010",0.823877,0.164456
"2011",0.659166,0.410382
"2012",0.596334,0.851051
"2013",0.282134,0.504011
"2014",0.596334,0.851051
"2015",0.659166,0.410382
"2016",0.279748,0.234417
"2017",0.098999,0.26302
"2018",0.476349,0.71133
"2019",0.717506,0.778964
"2020",0.229341,0.668831
"2021",0.551933,0.630105
"2022",0.229341,0.668831
"2023",0.242101,0.286376
"2024",0.159192,0.827396
"2025",0.274764,0.130461
"2026",0.390054,0.49515
"2027",0.770047,0.839973
"2028",0.712904,0.899016
"2029",0.750976,0.270966
"2030",0.822807,0.631499
"2031",0.68147,0.20752
"2032",0.587267,0.69286
"2033",0.274764,0.130461
"2034",0.870371,0.577144
"2035",0.5071,0.185832
"2036",0.587267,0.69286
